,Title,Categories,Tags,Replies,Post,Comment
101,Sorting Hat quiz question,"Get Help,Git",,2,"
I’m going through the Sorting Hat project, and I’m a bit confused on something. If the max variable is just being used as a placeholder for a value of zero, and letting us say gryffindor is greater than 0, I’ve discovered that max can be called anything. I even changed it from max to “steve” and it still worked. It’s soley to give it a placeholder for 0 from my understanding. What I’m lost on is why we need to say max = gryffindor; in the if statement curly braces. If the house name is greater than zero, the IF’s curly braces still tell the house string variable to correspond with it. As you can see in the picture I left all those out and it’s still running as expected. Is this just good practice to include this sort of thing in case you would need to call the max function later? Am I missing something?? 
Screen Shot 2019-06-17 at 8.51.45 PM.png395×519 26.6 KB

","
It’s not the string house that is greater than max, it’s one of the integers (gryffindor, hufflepuff, slytherin or ravenclaw) that you declared at the beginning, where you add the points to. the string is used after you know which house has won, you can give that string the name of the house that won and then use that to output the house name, without having to make different cases for the different winner.
ie. ravenclaw has the most points, you give the string house the name ravenclaw, then you can say std::cout << house << “won!” as an output.
"
102,Using Loops & C++ for audio plugins,"Get Help,Git",,3,"
Instead of creating two topics I have a two part question.
I just got to the while loop section and it’s starting to make sense. What are some real world examples of using these loops? Any specific types of programs I’ve most likely used that have these or other loop types? Maybe once I get to the other types of loops this may come together for me. Just trying to figure out some examples of when we would need to repeat a section of code.
On a different note: I’m learning C++ so I can learn how to develop audio plugins, so I’m spending however many years it takes to get to that point. Does anyone know of any beginner/intermediate level books or courses that may cover this? Any particular types of functions I should be aware of when it comes to plugin development? I bought a book called designing audio effect plugins in C++ but it’s VERY advanced. But as with anything, starting simple and mastering the basics is important so I’m not skipping ahead on anything. Thanks in advance!
","



 code6656214177:

I just got to the while loop section and it’s starting to make sense. What are some real world examples of using these loops? Any specific types of programs I’ve most likely used that have these or other loop types? Maybe once I get to the other types of loops this may come together for me. Just trying to figure out some examples of when we would need to repeat a section of code.


Lets say we have a giant list of contact information. The information you are getting in this list per contact is a name and a gender. Now a customer want’s this information in two documents. One document for female contact’s and another document of male contacts.
These are millions of contact’s so it would be impossible to do by hand.
But, to recognize if someone is male or female is very simple. you just have to do it over and over again.
Instead of creating an if statement for every one of the million contacts to check if they are male/female we just loop trough all the data and check the data while it loops over it.
I don’t know c++ so here is an example in pseudo code:
for every contact in the contactlist:   // <-- the loop
    if contact is male:
        add contact to male.document;
    if contact is female:
        add contact to female.document;

As you can see its way less work to simply write this than to check every data entry yourself.
eventually all a loop does is give you the ability to get every data entry separately which in turn allows you to put a check on or use this data.
When i use a loop i know the following things:

the checks i perform are always the same for all data entries i loop over.
the amount of data that needs to be checked could change.

There could be more reasons to use a loop tho. It is just a tool like you use a knife to cut bread. When you are creating code and you feel like your doing the same thing over and over. You could probably use a loop in this instance.
Hope it helps. Don’t have an answer for your second question.

Quick simple example of why you might use a while loop. Say you have a list of thousands of songs, and you want to randomly choose 20 of them for a playlist:
#include <iostream>;
#include <vector>;

int main() {
  std::vector<std::string> playlist;
  
  while (playlist.size() < 20) {
    //logic to randomly choose a song, and add it to the playlist vector
    //this code block will repeat until you have 20 songs in the vector
  }

  return 0;
}

Happy coding!
"
103,Cin>> for Water Plant,"Get Help,Git",,3,"
Hi,
So I’m trying out some different options for the final output of the Water Plant exercise. I want to be able to use user-input for the amount of days and for whether or not the plant is a succulent. However, when using std:cin >>, it’s passing by the user input and going straight to the output. Why is that? I noticed it previously when I tried it there (just a few exercises back). Here’s what I roughly have:
#include <iostream>

// Define needs_water() here:
std::string needs_water(int days, bool is_succulent) {
  
  if (days > 3 && is_succulent == false) {
    return ""Time to water the plant."";
  } else if (days < 13 && is_succulent) {
    return ""Don't water the plant!"";
  } else if (days >= 13 && is_succulent) {
    return ""Go ahead and give the plant a little water."";
  } else {
    return ""Don't water the plant!"";
  }
  
}

int main() {
  
  int i;
  bool is_succ;
    
  std::cout << ""How many days ago did you water it?\n"";
  std::cin >> i;
  
  std::cout << ""Is it a succulent? (Enter 0 for No, 1 for Yes)\n"";
  std::cin >> is_succ;
  
  std::cout << needs_water(i, is_succ) << ""\n"";
  
}

Any help would be appreciated in understand what’s going on.
Thanks.
","



 necronar:

#include  // Define needs_water() here: std::string needs_water(int days, bool is_succulent) { if (days > 3 && is_succulent == false) { return “Time to water the plant.”; } else if (days < 13 && is_succulent) { return “Don’t water the plant!”; } else if (days >= 13 && is_succulent) { return “Go ahead and give the plant a little water.”; } else { return “Don’t water the plant!”; } } int main() { int i; bool is_succ; std::cout << “How many days ago did you water it?\n”; std::cin >> i; std::cout << “Is it a succulent? (Enter 0 for No, 1 for Yes)\n”; std::cin >> is_succ; std::cout << needs_water(i, is_succ) << “\n”; }


The program appears to be working as intended when I run it.
Can you elaborate what it is that you don’t expect, or if what you expect, that isn’t happening

Edit: I just ran it through a different compiler and it worked fine. It was only when running it through the Codecademy terminal that it was bypassing everything.
Well, as I had mentioned, it’s bypassing the user input I was expecting when using std::cin >>. Instead of me being able to enter in the days and true/false for whether it’s a succulent, it’s going straight to the else statement of “Don’t water the plant.”
"
104,Trouble with exercise,"Get Help,Git",,2,"
I believe that I am doing the exercise right when I put in
#include <iostream>
#include <cmath>

// Add declarations here:
double average(double num1, double num2);
int thenth_power(int num);
bool is_palindrome(std::string text);

double average(double num1, double num2) {
  return (num1 + num2) / 2;
}

int tenth_power(int num) {
  return pow(num, 10);
}

bool is_palindrome(std::string text) {
  std::string reversed_text = """";
  
  for (int i = text.size() - 1; i >= 0; i--) {
    reversed_text += text[i];
  }
  
  if (reversed_text == text) {
    return true;
  }
  
  return false;
}

int main() {
  
  std::cout << is_palindrome(""racecar"") << ""\n"";
  std::cout << tenth_power(3) << ""\n"";
  std::cout << average(8.0, 19.0) << ""\n"";
  
}

but it says that the answer is wrong. The hints and solutions are no help. The exercise is https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-functions-scope-flexiblity/exercises/cpp-functions-multifile-programs?action=resume_content_item
","



 mr.superawesomeness:

int thenth_power(int num); //looks like you may have a spelling error



Check out the comment to your code. Hope this helps && happy coding!
"
105,C++ output,"Get Help,Git",,2,"
https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-hello-world/exercises/console-output?action=resume_content_item
inputting the code-
std::cout << “Codecademy/n”;
yields
Codecademy/n
where to input ‘/n’ to obtain ‘Codecademy’ as a result?
","
You used the wrong slash. For ‘escaping’ a character, you use the backslash key \ instead of the forward slash.
std::cout << ""Codecademy\n"";

//Output:
Codecademy


Hope this helps!
"
106,Functions: Scope & Flexibility Lesson 2 Grader not recognizing function declarations,"Get Help,Git",,4,"
Hi,
I’m having difficulties with the current lesson regarding functions spanning multiple files (see title) and my code is as follows:
#include <iostream>
#include <cmath>

// Add declarations here:
double average(double, double);
int tenth_power(int);
bool is_palindrome(std::string);

int main() {
  
  std::cout << is_palindrome(""racecar"") << ""\n"";
  std::cout << tenth_power(3) << ""\n"";
  std::cout << average(8.0, 19.0) << ""\n"";
  
}

The function definitions are also in the separate file provided, and it does compile properly…
g++ -c main.cpp my_functions.cpp
g++ main.o my_functions.o
--OUTPUT--
1
59049
13.5

The grader still asks for function declarations, which are there. Not sure if I’m doing something wrong here. Thanks in advance.
","
Could you please post a link to the exercise?

https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-functions-scope-flexiblity/exercises/cpp-functions-multifile-programs
Sorry about that…

It seems the SCT is expecting the parameter names in addition to the types in your parameter lists:
double average(double num1, double num2);
int tenth_power(int num);
bool is_palindrome(std::string text);

Hope this helps!
"
107,Temperature lesson problem,"Get Help,Git",,3,"
Hi there,
Having an issue with Challenge: Temperature (Part 2); even though I am typing exactly what is in the hints I get weird outputs -
1)program supposed to ask for temp input in fahrenheit and doesn’t
2) gives answer of -17.7778 degrees celsius every time.
This seems like an error with the lesson.
Edit: definitely a problem with the lesson, just tried with compiler and works. If this is the quality of codecademy lessons will not be upgrading to pro.
","
We’re equally challenged because we cannot see the problem you are on. Please post the URL from the location bar for that lesson so we can all join in. Thanks.

hello @williamprebendarcik7 it’s sonny. im one of the authors of the course. sorry to hear that.
can you send a screenshot so we can take a look at ur code and see what’s wrong? thanks.
"
108,What is wrong with my palindrome function?,"Get Help,Git",,3,"
Hi,
I am a newcomer about C++ and I am stuck with the  exercise for Palindrome function.
Below is my code:
bool is_palindrome(std::string text) {
std::string reversed_text = “”;
for (int i=0; text.size(); i++) {
reversed_text[i] = text[text.size()-i];
}
if (reversed_text == text ) {
return true;
}
else {
return false;
}
}
int main() {
std::cout << is_palindrome(“madam”) << “\n”;
std::cout << is_palindrome(“ada”) << “\n”;
std::cout << is_palindrome(“lovelace”) << “\n”;
}
Does anyone can tell me which part is wrong?
Thanks!
","
You have a few issues to address.
First, reversed_text is initialized to an empty string. In this statement reversed_text[i] = text[text.size()-i]; reversed_text[i] doesn’t exist. There is no position or index in an empty string. You can add the character to the empty string using the += operator.
Second, in the same statement reversed_text[i] = text[text.size()-i]; the expression text[text.size()-i] is not giving you what you want. The size() of “madam” is 5, but the last character “m” is not at index 5, it’s at index 4. Indexes start at 0. If you subtract 1 from the results of your current expression, you’ll get the proper index.
Third, for (int i=0; text.size(); i++) isn’t doing what you expect for the same reason as previously mentioned. text.size(); is the stop condition for your loop. The text.size() for “madam” is 5, but the indexes for the characters in “madam” are 0, 1, 2, 3, 4. You’ll want to continue iterating while i < text.size().
I’ve included your original code with the necessary changes below. Please try correcting your code before peeking 

bool is_palindrome(std::string text) {
  std::string reversed_text = """";

  for (int i=0; i < text.size(); i++) {
    reversed_text += text[text.size() - 1 -i];
  }

  if (reversed_text == text ) {
    return true;
  }
  else {
    return false;
  }
}

int main() {

std::cout << is_palindrome(""madam"") << ""\n"";
std::cout << is_palindrome(""ada"") << ""\n"";
std::cout << is_palindrome(""lovelace"") << ""\n"";

}


One last thing. Your method for reversing the text works, but the more orthodox method would be like this:

for (int i = text.size() -1; i >= 0; i--) { //start i at the end, and iterate backwards
  reversed_text += text[i];
}


Just food for thought. Your method works too.
Hope this helps! && Happy coding!

Hi,
Thanks a lot!
I understand what’s wrong with my coding now and have make some modification.
Thanks again and have a nice weekend!
"
109,What do I do after I've completed the C++ course?,"Get Help,Git",,17,"
Now that I’ve completed the C++ course on codecademy, how do I move on from here ? I’m 16, but I want to be able to get a job by the end of the year. Any tips ?
","
Practice. I was thought to code at least 1 hour a day to stay sharp. Go make something or do some code-challenges.
It is never sure what type of work you are going to do when you start your job. So keep practicing general things and stay open to new things and be prepared to keep learning.

Take CS50. It’s only $99. And it gives you a certification.




 objectblaster53030:

but I want to be able to get a job by the end of the year.


What type of job? Practice, like what @biirra said is good to make you can remember it, but for most jobs C++ isn’t enough. Have you taken any other languages?

Review each course, and make sure to do others for most jobs will require more than one language. Maybe try Python.

Java would be a decent course since its similar in some ways toward C++.

Startups, Like the one I own, Would definitely be willing to hire you if you are a hard worker.

Where do you find startups that are willing to hire with little-to no job experience? I know JavaScript, HTML, CSS, Node.js (express, react, ejs… ect…), A bit of C type languages (C/C#/C++). I’ve been working every day to learn but where to go next? to find one of these startups willing to accept someone like me?

Why don’t you take some courses at a Community College?

You find them by applying to all of them. Here is a story of a fellow codecadamy learner who made a very inspiring story of his journey.
Also don’t worry to much about no job experience. If you have a portfolio to show they usually don’t care that much. Just keep trying. If you get rejected you can always ask why and than you know where you need to improve.

Hey everyone,
So I’ve read everyone’s answers. Thank you so much for writing in, it means a lot.
And since asking this question, I’ve come up with a plan. I’m going to do the python and website design courses, as well as git. and then I’m going to take CS50. In the mean time, I’m also going to try katas on codewars.com.
Cheers !

Your welcome 

hello @objectblaster53030! this is sonny from codecademy and one of the creators of the course. we are about to launch not one… not two… not three… but four more modules in the next 2 months. so stay tuned!

Hey Sonny, thanks for the reply. I will definitely be taking the upcoming modules. Looking forward to it !

@objectblaster53030 vectors and functions are up!

Would be interesting to do some algorithms in C++!

good to know! we are def thinking about it.
"
110,Having trouble with the functions code challenge 'introduction',"Get Help,Git",,5,"
My code gives the correct output (Knowles, Beyonce Knowles) but for some reason I’m told it is incorrect.
Here is my code:
#include <iostream>
#include <string>
using namespace std;
// Define introduction() here:
void introduction(string first_name, string last_name){
cout << last_name << "", "" << first_name << "" "" << last_name << endl;
}
int main() {
introduction(“Beyonce”, “Knowles”);
}
Any help is much appreciated!
","
Sometimes even when your code is correct, and will work perfectly, it doesn’t match the solution that the lesson is looking for. It appears that to earn the check mark to pass this challenge you have to use the expected syntax:
void introduction(std::string first_name, std::string last_name) {
  //code here
}

Your using namespace std; statement would be the preferred way to do it in a real world scenario, but this particular lesson is expecting the above.
Of course you’ll then also have to use std::cout and std::endl. It’s a pain, I know.

Ah I see. Thank you so much!

I originally learned some C++ from a few other venues several years ago. Don’t use it much, so I’m rusty. I proceeded to the next challenge, and found that you cannot enter any code that will pass without clicking the ‘Solution’ button. When I did, the solution was the same as my code. I copied the solution, reset the exercise, pasted the solution back in, and it still won’t pass. I have found a few cases like this in other languages on Codecademy. I submitted a ‘Bug Report’, and suggest you do the same if you have the same results I just did. Hopefully they’ll fix it. Good Luck! && Happy Coding!

@byteblaster72579 @midlindner this is great to know! added a hint to this exercise 
"
111,Code Challenge/C++ Functions/Palindrome - Help,"Get Help,Git",,3,"
https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-code-challenge-functions/exercises/cpp-functions-cc-palindrome
This particular code challenge has an issue with the spelling of the word ‘palindrome’. When you start, you will see the following code in the editor:
#include <iostream>

// Define is_palidrome() here:


int main() {
  
  std::cout << is_palidrome(""madam"") << ""\n"";
  std::cout << is_palidrome(""ada"") << ""\n"";
  std::cout << is_palidrome(""lovelace"") << ""\n"";
  
}

Notice that ‘palindrome’ is spelled ‘palidrome’ throughout. In order to have your solution accepted without clicking the ‘Solution’ button, you’ll need to correct the spelling, and make sure to define your function as is_palindrome (spelled correctly). Hopefully this error will be fixed at some point @sonnynomnom.
","
@midlindner thanks for flagging. it’s fixed!
let me know if there are any more bugs 

Thanks for getting on that so fast! I greatly appreciate it, and I’m sure future lesson participants will too! 
"
112,C++ new section 7 & 8,"Get Help,Git",,2,"
When will the new section 7 and 8 be uploaded? As per the website, these 2 new sections should appear under the course C++ by 5/6. but so far I have not seen them yet.
","
it’s coming next tuesday 5/28!
"
113,New topics,"Get Help,Git",,2,"
Does anyone know if there will be new content added for the C++ course?
It says on the course content page that objects and classes as well as pointers would have been added on May 6th.

","
it’s coming may 28th!
"
114,Test,"Get Help,Git",,2,"
This is a test post to check the funktion
","
Well, al behold, it works 
"
115,Can someone explain this pseudocode line by line? I found this code online and is about to learn the basic parallel merge sort,"Get Help,Git",,2,"
#include <stdlib.h>
#include <stdio.h>
#include <string.h>
#include <omp.h>
#define SMALL    32  // Arrays size <= SMALL switches to insertion sort
void merge(int a, int size, int temp);
void insertion_sort(int a, int size);
void mergesort_serial(int a, int size, int temp);
void mergesort_parallel_omp(int a, int size, int temp, int threads);
void run_omp(int a, int size, int temp, int threads);
int main(int argc, char* argv);
int main(int argc, char* argv) {
puts(“Parallel Mergesort Program:\n”);
// Check arguments
if (argc != 3) /* argc must be 3 for proper execution! /
{
printf(“Usage: %s  <number-of-threads(CPU)>\n”, argv[0]);
return 1;
}
// Get arguments
int size = atoi(argv[1]); // Array size
int threads = atoi(argv[2]); // Requested number of threads
// Check nested parallelism availability
omp_set_nested(1);
if (omp_get_nested() != 1)
{
puts(“Warning: Nested parallelism desired but unavailable”);
}
// Check processors and threads
int processors = omp_get_num_procs(); // Available processors
printf(“Array size = %d\nProcesses = %d\nProcessors = %d\n\nSorting…\n\n”,
size, threads, processors);
if (threads > processors)
{
printf(“Warning: %d threads requested, will run_omp on %d processors available\n”,
threads, processors);
omp_set_num_threads(threads);
}
int max_threads = omp_get_max_threads(); // Max available threads
if (threads > max_threads) // Requested threads are more than max available
{
printf(“Error: Cannot use %d threads, only %d threads available\n”,
threads, max_threads);
return 1;
}
// Array allocation
int a = malloc(sizeof(int)size);
int temp = malloc(sizeof(int)*size);
if (a == NULL || temp == NULL)
{
printf(“Error: Could not allocate array of size %d\n”, size);
return 1;
}
// Random array initialization
int i;
srand(time(NULL));
for (i = 0; i<size; i++) {
a[i] = rand() % size;
}
// Sort
double start = omp_get_wtime();
run_omp(a, size, temp, threads);
double end = omp_get_wtime();
printf(“Start = %.2f\nEnd = %.2f\nTime Taken = %.2f\n”,
start, end, end - start);
// Result check
for (i = 1; i<size; i++) {
if (!(a[i - 1] <= a[i])) {
printf(“Implementtion error: a[%d]=%d > a[%d]=%d\n”, i - 1, a[i - 1], i, a[i]);
return 1;
}
}
puts(""\nMergesort Success!\n"");
puts(“Process Speed (Avarage Time:Wtime):”);
double wtick = omp_get_wtick();
printf(“Wtick = %.8f\n1/Wtick = %.8f\n”,
wtick, 1.0 / wtick);
return 0;
}
// Driver
void run_omp(int a, int size, int temp, int threads) {
// Enable nested parallelism, if available
omp_set_nested(1);
// Parallel mergesort
mergesort_parallel_omp(a, size, temp, threads);
}
// OpenMP merge sort with given number of threads
void mergesort_parallel_omp(int a, int size, int temp, int threads) {
if (threads == 1) {
//printf(“Thread %d begins serial merge sort\n”, omp_get_thread_num());
mergesort_serial(a, size, temp);
}
else if (threads > 1) {
#pragma omp parallel sections num_threads(2)
{
//printf(“Thread %d begins recursive section\n”, omp_get_thread_num());
#pragma omp section
{
//printf(“Thread %d begins recursive call\n”, omp_get_thread_num());
mergesort_parallel_omp(a, size / 2, temp, threads / 2); }
#pragma omp section
{
//printf(“Thread %d begins recursive call\n”, omp_get_thread_num());
mergesort_parallel_omp(a + size / 2, size - size / 2, temp + size / 2, threads - threads / 2); }
// The above use of temp + size/2 is an essential change from the serial version	
}
// Thread allocation is implementation dependent
// Some threads can execute multiple sections while others are idle
// Merge the two sorted sub-arrays through temp
merge(a, size, temp);
}
else {
printf(“Error: %d threads\n”, threads);
return;
}
}
void mergesort_serial(int a, int size, int temp) {
// Switch to insertion sort for small arrays
if (size < SMALL) {
insertion_sort(a, size);
return;
}
mergesort_serial(a, size / 2, temp);
mergesort_serial(a + size / 2, size - size / 2, temp);
// The above call will not work properly in an OpenMP program
// Merge the two sorted subarrays into a temp array
merge(a, size, temp);
}
void merge(int a, int size, int temp) {
int i1 = 0;
int i2 = size / 2;
int tempi = 0;
while (i1 < size / 2 && i2 < size) {
if (a[i1] < a[i2]) {
temp[tempi] = a[i1];
i1++;
}
else {
temp[tempi] = a[i2];
i2++;
}
tempi++;
}
while (i1 < size / 2) {
temp[tempi] = a[i1];
i1++;
tempi++;
}
while (i2 < size) {
temp[tempi] = a[i2];
i2++;
tempi++;
}
// Copy sorted temp array into main array, a
memcpy(a, temp, size * sizeof(int));
}
void insertion_sort(int a, int size) {
int i;
for (i = 0; i < size; i++) {
int j, v = a[i];
for (j = i - 1; j >= 0; j–) {
if (a[j] <= v) break;
a[j + 1] = a[j];
}
a[j + 1] = v;
}
}
","
It’s some really ugly C code written in CPP
I’d honestly find a better example.
In fact if you are trying to learn about a sorting algorithm it’s probably best to not even look at code unless you are proficient with the language.
Learn the plain english algorithm, then attempt to implement it with code.
"
116,Whale Talk - Question about 'if' placement,"Get Help,Git",,3,"
I’m confused about something in the Whale Talk project in the C++ course.
Can somebody please explain to me why this works and outputs the correct string uueeieeauuee:
#include <iostream>
#include <string>
#include <vector>

int main() {
  std::string input = ""turpentine and turtles"";
  std::vector<char> vowel = {'a', 'e', 'i', 'o', 'u'};
  std::vector<char> result;

  for (int i = 0; i < input.size(); i++) {
    for (int j = 0; j < vowel.size(); j++) {
      if (input[i] == vowel[j]) {
        result.push_back(input[i]);
        if (input[i] == 'e' || input[i] == 'u') {
          result.push_back(input[i]);
        }
      }
    }
  }

  for (int i = 0; i < result.size(); i++) {
    std::cout << result[i];
  }
  std::cout << ""\n"";
}

but when the second if inside the for isn’t inside the first if it outputs uuuuuueeeeeeieeeeeeauuuuuueeeeee
#include <iostream>
#include <string>
#include <vector>

int main() {
  std::string input = ""turpentine and turtles"";
  std::vector<char> vowel = {'a', 'e', 'i', 'o', 'u'};
  std::vector<char> result;

  for (int i = 0; i < input.size(); i++) {
    for (int j = 0; j < vowel.size(); j++) {
      if (input[i] == vowel[j]) {
        result.push_back(input[i]);
      }
      if (input[i] == 'e' || input[i] == 'u') {
        result.push_back(input[i]);
      }
    }
  }

  for (int i = 0; i < result.size(); i++) {
    std::cout << result[i];
  }
  std::cout << ""\n"";
}

To me it should output exactly the same thing with both codes. Or am I missing something?
","
  std::string input = ""turpentine and turtles"";
  std::vector<char> vowel = {'a', 'e', 'i', 'o', 'u'};

  for (int i = 0; i < input.size(); i++) {
    for (int j = 0; j < vowel.size(); j++) {
      if (input[i] == vowel[j]) {
        result.push_back(input[i]);
      }
      if (input[i] == 'e' || input[i] == 'u') {
        result.push_back(input[i]);
      }
    }

First iteration of your for loop:
input[0] is ""t"" Since ""t"" isn’t in the vowel{} vector, and isn’t an ‘e’ or a ‘u’ neither or your if code blocks execute.
Second iteration:
input[1] is ""u"" Now as your code iterates through the vowel{} vector:
vowel[0] is ""a""  so… is ""u"" == ""a"" ? No.
is ""u"" == ""e"" or ""u""? Yes, so result is now {u}
Second iteration of  for (int j = 0; j < vowel.size(); j++)
vowel[1] is ""e"" and input[1] is still ""u""  so… is ""u"" == ""e""? No.
is ""u"" == ""e"" or ""u""? Yes, so result is now {uu}
Third iteration of  for (int j = 0; j < vowel.size(); j++)
vowel[2] is ""i"" and input[1] is still ""u""  so… is ""u"" == ""i""? No.
is ""u"" == ""e"" or ""u""? Yes, so result is now {uuu}
Fourth iteration of  for (int j = 0; j < vowel.size(); j++)
vowel[3] is ""o"" and input[1] is still ""u""  so… is ""u"" == ""o""? No.
is ""u"" == ""e"" or ""u""? Yes, so result is now {uuuu}
Fifth iteration of  for (int j = 0; j < vowel.size(); j++)
vowel[4] is ""u"" and input[1] is still ""u""  …so is ""u"" == ""u""? Yes, so result is now {uuuuu}
is ""u"" == ""e"" or ""u""? Yes, so result is now {uuuuuu}
See where this is going? The nested if in the first example makes a big difference. It is only checked when the input[i] matches vowel[j] instead of all 5 times through the vowel{} vector.
Hopefully that all made some sense.

Thanks a lot @midlindner for your detailed response. That cleared things up for me.
"
117,#include not working locally,"Get Help,Git",,1,"
So, I’ve started learning C++ and decided to use Visual Studio Code. I’ve followed the YouTube video exactly on how to set it up, but when I compile it, it says the  includePath is undefined. Does anyone know how to fix this?
",
118,Rock Paper Scissors,"Get Help,Git",,1,"
#include <iostream>
#include <stdlib.h>

int main() {

  // Live long and prosper
srand(time(NULL));
int computer = rand() % 3 + 1;
int user = 0;
  
std::cout << ""====================\n"";
std::cout << ""rock paper scissors!\n"";
std::cout << ""====================\n"";

std::cout << ""1) ✊\n"";
std::cout << ""2) ✋\n"";
std::cout << ""3) ✌️\n"";

std::cout << ""shoot! \n"";
  
std::cin >> user;

switch(user)
{
  case 1:
    computer == user;
    std::cout << ""Computer: "" computer << ""\n User: "" << user << ""\nTie!\n"";
    break;
  case 2:
    computer == 1;
    user == 2;
    std::cout << ""Computer: "" computer << ""\n User: "" << user << ""\nYou Win!\n"";
    break;
  default: 
    std::cout << ""Neither a Tie nor Computer 1 and User 2 \n"";
    break;
}
  
/*3 options with one outcome each together, creates 9 
possible outcomes.  3 of the outcomes are tied.  This 
becomes 25 if it's 5 options, or 1 tie, 2 wins and 2 losses 
for each option.  For 3 options, it's 1 win, 1 loss and 1 tie per option*/
  
/*if 1, 2 or 3 from computer matches with 1, 2, or 3 from 
user then it's a tie */
  
//if computer is 1 and user is 2, then user wins
//if computer is 1 and user is 3, then computer wins
  
//if computer is 2 and user is 1, then computer wins
//if computer is 2 and user is 3, then user wins

//if computer is 3 and user is 1, then user wins
//if computer is 3 and user is 2, then computer wins

}

Unfortunately I get this error
",
119,C++ Switch/Case/Break/If else logic question,"Get Help,Git",,2,"
On c++ Lesson, i tried to use switch + case + break instead of if+ else if + else and it didnt work so i asked on stack overflow. Someone suggested this:
enum House { gryffindor, hufflepuff, ravenclaw, slytherin };
std::string getHouse(House house, int & max) {
max = 0;
if (house == gryffindor) max = gryffindor;
else if (house == hufflepuff) max = hufflepuff;
else if (house == ravenclaw) max = ravenclaw;
else max = slytherin;
switch(max){
case gryffindor: return “gryffindor”;
case hufflepuff: return “hufflepuff”;
case ravenclaw : return “revenclaw”;
case slytherin : return “slytherin”;
default: return “none”;
for sorting part but it gave an error:
sortinghat.cpp: In function ‘int main()’:
sortinghat.cpp:85:46: error: a function-de
finition is not allowed here before ‘{’ to
ken
string getHouse(House house, int & max) {
^
sortinghat.cpp:110:1: error: expected ‘}’
at end of input
}
^
Could you explain to me this eror
","
Try adding
#include <string>
to your header and close the switch with a }
then close the
std::string getHouse(House house, int & max) {

with another } on the bottom
what you’re left with then is an error saying undefined reference to main
add main https://en.cppreference.com/w/cpp/language/main_function
I dunno where to place that in your code since I don’t know C++ sry.


Summary
#include <string>
enum House { gryffindor, hufflepuff, ravenclaw, slytherin };

std::string getHouse(House house, int & max) {

max = 0;
if (house == gryffindor) max = gryffindor;
else if (house == hufflepuff) max = hufflepuff;
else if (house == ravenclaw) max = ravenclaw;
else max = slytherin;

switch(max){
case gryffindor: return ""gryffindor"";
case hufflepuff: return ""hufflepuff"";
case ravenclaw : return ""revenclaw"";
case slytherin : return ""slytherin"";
default: return ""none"";}
}

In function `_start':
(.text+0x20): undefined reference to `main'
collect2: error: ld returned 1 exit status
 


"
120,Expected initializer before `int` Int main,"Get Help,Git",,6,"
Expected initializer before `int’   Int main.  This wasn’t happening before and I cannot see why this error is happening.  There is nothing before int main as all functions are declare and defined in different files. I have been trying everything I can think of.  
image.png1088×490 31.9 KB

","
Try running all of the codes in a test environment, like on cpp.sh (C++ Shell online test site). Or post all of the code for us to test it ourselves, I can imagine the error might not necessarily originate from ufo.cpp - but I never touched C++ myself, just putting this common procedure here for starters.

I see nothing wrong with what you have in the code editor. Could you show us the other two files (ufo_functions.cpp & ufo_functions.hpp)?

The other two code files:  (the code after this was in the file by default) and 

Look closely at your end_game() function in your ufo_functions.hpp file. If you don’t see it, click the spoiler below:

Missing ; at the end of your end_game(std::string answer, std::string codeword) function declaration.

Thanks! Didn’t see that there. I was confused by the wording of the error.
"
121,Where is c++ used except making computer programs?,"Get Help,Git",,3,"
In one of my books I read that it’s used “everywhere”. What does it mean? Is the washing machine written in c++? Or the microwave oven? The car radio? I’m really curious and want to find out more.
Note: the book didn’t mean “everywhere” as e.g. in games, systems etc. From context, it meant in everything.
UC Browser SHAREit
","



 henrybraxton:

Is the washing machine written in c++? Or the microwave oven? The car radio?


I did a quick Google search and found out that you’ve guessed it right! Everything that has a microcontroller in it can be programmed with for example c++, c# or java (higher-level languages). You can find microcontrollers in any electric device you can think of. I find this very interesting!
The more you know 

Yes, it is used in all embedded systems. In today’s world, with the advent of IoT and entrance of embedded devices in almost all devices, programming is required. C++ is specifically used in all of these.
C++ is also used in device drivers.
Also, Linux is fully based on C language, so you can literally do anything with C/C++.
"
122,After c++ course what to do next?,"Get Help,Git",,3,"
I am close to finishing the c++ course.  What programs should I use after this to make something not just text based and in the console, say a game of snake? Where should i go after the course? Should I just wait for the new modules?
","
There are plenty of open source GUI framework:

Qt

GTKmm (based on GTK+)
wxWidgets
FLTK
Ultimate++
JUCE

Extended reading: https://stackoverflow.com/questions/1186017/how-do-i-build-a-graphical-user-interface-in-c

Thanks, i’ll check it out!
"
