,Title,Categories,Tags,Replies,Post,Comment
189,FAQ: Common Metrics - 1 Day Retention,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “1 Day Retention” exercise from the lesson “Common Metrics”.
Paths and Courses
This exercise can be found in the following Codecademy content:
SQL: Analyzing Business Metrics
FAQs on the exercise 1 Day Retention


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
190,FAQ: Set Operations - Except,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Except” exercise from the lesson “Set Operations”.
Paths and Courses
This exercise can be found in the following Codecademy content:
SQL: Table Transformation
FAQs on the exercise Except


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
191,FAQ: Usage Funnels - A/B Tests Results,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “A/B Tests Results” exercise from the lesson “Usage Funnels”.
Paths and Courses
This exercise can be found in the following Codecademy content:
FAQs on the exercise A/B Tests Results


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
192,FAQ: Usage Funnels - What is a Funnel?,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “What is a Funnel?” exercise from the lesson “Usage Funnels”.
Paths and Courses
This exercise can be found in the following Codecademy content:
FAQs on the exercise What is a Funnel?


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
193,FAQ: First- and Last-Touch Attribution - First versus Last,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “First versus Last” exercise from the lesson “First- and Last-Touch Attribution”.
Paths and Courses
This exercise can be found in the following Codecademy content:
FAQs on the exercise First versus Last


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
194,FAQ: Queries - Is Null,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Is Null” exercise from the lesson “Queries”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Data Science
Learn SQL
FAQs on the exercise Is Null


 When storing missing data, should I store them as NULL ?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
195,FAQ: Queries - Or,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Or” exercise from the lesson “Queries”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Data Science
Learn SQL
FAQs on the exercise Or


 In a SQL query, can we write conditions that utilize both AND and OR ?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
196,FAQ: Queries - Where,"Get Help,Git",,1,"

This community-built FAQ covers the “Where” exercise from the lesson “Queries”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Data Science
Learn SQL
FAQs on the exercise Where


 Can we compare values of two columns in a WHERE clause?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
197,FAQ: Manipulation - Select,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Select” exercise from the lesson “Manipulation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Data Science
Learn SQL
FAQs on the exercise Select


What order are rows selected from a table?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
198,FAQ: Manipulation - Statements,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Statements” exercise from the lesson “Manipulation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Data Science
Learn SQL
FAQs on the exercise Statements


Does every SQL statement follow this structure?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
199,Learn SQL Manipulation – Manipulation – Introduction,"Get Help,Git",,2,"

This community-built FAQ covers the “Introduction” exercise in Codecademy’s lessons on SQL.
FAQs on the Codecademy SQL exercise Introduction





Join the Discussion. We Want to Hear From You!
Have a new question or can answer someone else’s?  Reply () to an existing thread!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources about SQL in general? Go here!
Want to take the conversation in a totally different direction? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account, billing, Pro, or Pro Intensive? Reach out to our support team!
None of the above?  Find out where to ask other questions here!
","
Other FAQs
The following are links to additional questions that our community has asked about this exercise:

This list will contain other frequently asked questions that aren’t quite as popular as the ones above.
Currently there have not been enough questions asked and answered about this exercise to populate this FAQ section.
This FAQ is built and maintained by you, the Codecademy community – help yourself and other learners like you by contributing!

Not seeing your question?  It may still have been asked before – try searching for it by clicking the spyglass icon  () in the top-right of this page.  Still can’t find it?  Ask it below by hitting the reply button below this post ().
"
200,FAQ: Aggregate Functions - Max / Min,"Get Help,Git",,2,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Max / Min” exercise from the lesson “Aggregate Functions”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Data Science
Learn SQL
FAQs on the exercise Max / Min


If multiple rows have the minimum or maximum value, which one is returned when using MAX / MIN ?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
should these commands return the same?? can’t I use aggregate function in conditioning??
select max(price) from fake_apps;
–>
SELECT price
FROM fake_apps
where price=MAX(price);
"
201,FAQ: Code Challenge: Multiple Tables - Songify Introduction,"Get Help,Git",,1,"

This community-built FAQ covers the “Songify Introduction” exercise from the lesson “Code Challenge: Multiple Tables”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
FAQs on the exercise Songify Introduction


How are database tables separated?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
202,FAQ: Code Challenge: Multiple Tables - Code Challenge 7,"Get Help,Git",,1,"

This community-built FAQ covers the “Code Challenge 7” exercise from the lesson “Code Challenge: Multiple Tables”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
FAQs on the exercise Code Challenge 7


Do the tables have to have the same number of columns when combining them?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
203,FAQ: Code Challenge: Multiple Tables - Code Challenge 8,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Code Challenge 8” exercise from the lesson “Code Challenge: Multiple Tables”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
FAQs on the exercise Code Challenge 8


Does making a “mini” dataset actually create a new table?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
204,FAQ: Why Learn SQL? - A Day in the Life - Data Analyst,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “A Day in the Life - Data Analyst” exercise from the lesson “Why Learn SQL?”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
FAQs on the exercise A Day in the Life - Data Analyst


What are some tools that a data analyst uses?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
205,FAQ: Why Learn SQL? - Exploring Data with SQL,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Exploring Data with SQL” exercise from the lesson “Why Learn SQL?”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
FAQs on the exercise Exploring Data with SQL


What can be stored in databases?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
206,FAQ: Why Learn SQL? - Analyzing User Churn,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Analyzing User Churn” exercise from the lesson “Why Learn SQL?”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
FAQs on the exercise Analyzing User Churn


Why is it helpful to know the churn rate?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
207,FAQ: Why Learn SQL? - Determining Web Traffic Attribution,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Determining Web Traffic Attribution” exercise from the lesson “Why Learn SQL?”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
FAQs on the exercise Determining Web Traffic Attribution


Why is web traffic attribution important to determine?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
208,FAQ: Why Learn SQL? - Begin Your Journey,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Begin Your Journey” exercise from the lesson “Why Learn SQL?”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
FAQs on the exercise Begin Your Journey


What other responsibilities do data analysts have?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
209,"FAQ: Date, Number, and String Functions - Dates III","Get Help,Git",,2,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Dates III” exercise from the lesson “Date, Number, and String Functions”.
Paths and Courses
This exercise can be found in the following Codecademy content:
SQL: Table Transformation
FAQs on the exercise Dates III


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Hello, i’m currently working on my SQL skills, and came across this exercise (dates II)
My solution gave an error, but i don’t see that much of a difference between my solution and the given answer?
My solution:
select count(*) as count_baked_goods
, date(delivery_time)
from baked_goods
group by date(delivery_time)
;
The given answer:
SELECT DATE(delivery_time), count(*) as count_baked_goods
FROM baked_goods
GROUP BY DATE(delivery_time);
both gave the same output btw.
"
210,FAQ: Conditional Aggregates - CASE WHEN,"Get Help,Git",,5,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “CASE WHEN” exercise from the lesson “Conditional Aggregates”.
Paths and Courses
This exercise can be found in the following Codecademy content:
SQL: Table Transformation
FAQs on the exercise CASE WHEN


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Hi everyone!! Can anyone explain how “GROUP BY” statements work?  I’ve seen a few explanations but none of them seem consistent with the way we have used them in the course, or at least i’m not catching on.  Any help is appreciated! thanks

GROUP BY let’s us specify which columns from the table to use and their order from left to right.
GROUP BY 1

Notice that column 1 is elevation_tier?

I see! and ORDER BY does the order from top to bottom?
thank  you!




 textninja33908:

ORDER BY does the order from top to bottom?


Correct; ORDER BY is a sort order clause, hence the parameters, ASC and DESC.
"
211,FAQ: Code Challenges - Code Challenge 1,"Get Help,Git",,3,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Code Challenge 1” exercise from the lesson “Code Challenges”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Node-SQLite
FAQs on the exercise Code Challenge 1


Why use  db.each()  instead of  db.all()  or  db.get()  in node-sqlite?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Hi, i’m a little confused with this sections code challenges.
I don’t understand why this web development path has code challenges about problems that don’t come until later in the path. What I mean is, so far i’m at the 12th checkpoint and haven’t encountered any lessons on SQL or the like, and the next lesson is about SQL and the code i’m encountering in this code challenge. I’m concerned maybe this code challenge is in the wrong position because just from this paths timeline it’d be impossible to finish these challenges because iv’e never learned about them yet.
And in- case your thinking maybe I just skipped a lesson by accident or didn’t pay attention. The hint for the first code challenge has a link that leads to a future lesson that I can’t even view because I get a message saying I must start from the beginning of that lesson. Which further proves that this code challenge must be in the wrong part of the web development path.
So if any information could be given soon I would really appreciate it. Until then i’m just gonna skip these code challenges and go on because if I try to do them I would not be able to retain the information and would have to just be given the solution.

It ended up getting resolved it was a problem on the placement of the project.
"
212,FAQ: Advanced Aggregates - Reorder Rates,"Get Help,Git",,5,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Reorder Rates” exercise from the lesson “Advanced Aggregates”.
Paths and Courses
This exercise can be found in the following Codecademy content:
SQL: Analyzing Business Metrics
FAQs on the exercise Reorder Rates


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
can somebody please explain me reorder ratio. It says that lower ratio means reorders. but for example if I have 10 orders and 8 people order for first time and 1 person reorders so that makes 9 distinct persons. so ratio=10/9=1.1
but if 5 people each order twice then no of orders=10 but no of distinct person=5. so ratio=10/5=2. so higher ratio means reorder which is contradicting.

There is a logical mistake in Exercise 11 description (that is bad for the commercial product of such level):

A lower ratio means most of the orders are reorders. A higher ratio means more of the orders are first purchases.

And is correct in the next exercise:

… they have a very high reorder rate. That means these smoothie customers are strong repeat customers.

Reorder ratio is an average rate that shows us how many cakes were bought by a person.
Consider the following example:
cakes     persons     c. per p.
100    /  200      =  0.5
100    /  100      =  1.0
100    /  50       =  2.0
100    /  10       =  10.0

That means that everything that <= 1 tells that a person bought a cake at best, 1.5 - that at least half of the persons bought a cake twice and 2.0 tells about two cakes per person. Yes, 2.0 may mean that 40 persons bought a cake once and 10 persons bought 6 times a cake but the more details you want to know the deeper analysis you should make and the more expensive it will be. 

But how do you explain that low ratio means people are reordering and high ratio means new orders
Vartika Kedia

https://discuss.codecademy.com/t/re-order-rates-logic/21791
It seems other people noticed the same thing back in 2016. Seems it still hasn’t been fixed…
"
213,FAQ: Common Metrics - Daily Active Users,"Get Help,Git",,2,"

This community-built FAQ covers the “Daily Active Users” exercise from the lesson “Common Metrics”.
Paths and Courses
This exercise can be found in the following Codecademy content:
SQL: Analyzing Business Metrics
FAQs on the exercise Daily Active Users


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
“Also notice that we include  platform  in both the  select  and  group by  clauses.” platform is not included in your query.
"
214,FAQ: Why Learn SQL? - Creating Usage Funnels,"Get Help,Git",,2,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Creating Usage Funnels” exercise from the lesson “Why Learn SQL?”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
FAQs on the exercise Creating Usage Funnels


How can we find out the percentage of users who went from browse to purchase?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Why isn’t the full table name typed out? In the example code just the single letter ‘c’ is used for the ‘checkout’ table. If I have multiple tables that start with the letter ‘c’ will I have a problem?
SELECT ROUND(
100.0 * COUNT(DISTINCT c.user_id) /
COUNT(DISTINCT b.user_id)
) AS browse_to_checkout_percent,
ROUND(
100.0 * COUNT(DISTINCT p.user_id) /
COUNT(DISTINCT c.user_id)
) AS checkout_to_purchase_percent
FROM browse b
LEFT JOIN checkout c
ON b.user_id = c.user_id
LEFT JOIN purchase p
ON c.user_id = p.user_id;
"
215,FAQ: Why Learn SQL? - Exploring Data with SQL,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Exploring Data with SQL” exercise from the lesson “Why Learn SQL?”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Analyze Data with SQL
FAQs on the exercise Exploring Data with SQL


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
216,FAQ: Conditional Aggregates - SUM(CASE WHEN ),"Get Help,Git",,2,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “SUM(CASE WHEN )” exercise from the lesson “Conditional Aggregates”.
Paths and Courses
This exercise can be found in the following Codecademy content:
SQL: Table Transformation
FAQs on the exercise SUM(CASE WHEN )


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I would like to have a row printed out only when the distance of the airline being worked with is not zero.  I’ve tried:
FROM flights  where sum>0
FROM flights where total_united_flight_distance>0
FROM flights where sum(CASE WHEN carrier = ‘UA’ THEN distance ELSE 0 END)>0
nothing is working.
any ideas?
"
217,FAQ: Queries - Order By,"Get Help,Git",,3,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Order By” exercise from the lesson “Queries”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Data Science
Learn SQL
FAQs on the exercise Order By


 In SQL, can we apply ORDER BY with multiple columns?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
In what case do we need to specify ASC explicitly? If it’s the default, we never need it, do we?

You wouldn’t need to, I don’t believe, in a standard SQL query, but I suppose one might use it if the query were written in function in a language like Python or JavaScript where the ORDER BY direction [ASC or DESC] might be dependent on some condition.
"
