,Title,Categories,Tags,Replies,Post,Comment
55,FAQ: Redirection - sort,"Get Help,Git",,6,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “sort” exercise from the lesson “Redirection”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise sort


We are introduced to the sort function here. Can we use sort for sorting input not separated by newlines?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
to sort the lakes.txt information and redirected into sorted-lakes, the lesson wrote:
$ cat lakes.txt | sort > sorted-lakes.txt
but could I write $ sort lakes.txt > sorted-lakes.txt?
the result seems like the same, but is it right to write this way?

What is the differences between:
sort desserts.txt | uniq > uniq-desserts.txt
cat desserts.txt | sort | uniq > uniq-desserts.txt
cat desserts.txt | uniq | sort > uniq-desserts.txt
The last one doesnt out put the result with uniq effect. why?

interested in the answer to this question as well!

i had the same question! is there a difference between the two lines?

I had this same question. Seems like extra steps.
"
56,FAQ: Learn Secondary Navigation - Summary,"Get Help,Git",,1,"

This community-built FAQ covers the “Summary” exercise from the lesson “Learn Secondary Navigation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Navigation Design
FAQs on the exercise Summary


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
57,"FAQ: Manipulation - ls, revisited","Get Help,Git",,1,"

This community-built FAQ covers the “ls, revisited” exercise from the lesson “Manipulation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise ls, revisited


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
58,FAQ: Environment - Aliases II,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Aliases II” exercise from the lesson “Environment”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise Aliases II


What’s the difference between storing aliases and environment variables?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
59,FAQ: Environment - PS1,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “PS1” exercise from the lesson “Environment”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise PS1


What is the purpose of the command prompt PS1? 

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
60,FAQ: Environment - HOME,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “HOME” exercise from the lesson “Environment”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise HOME


In which situation would we change the HOME variable?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
61,FAQ: Environment - env,"Get Help,Git",,1,"

This community-built FAQ covers the “env” exercise from the lesson “Environment”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise env


If I use the env command, do I get to see any environment variables I created?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
62,FAQ: Environment - Generalizations,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Generalizations” exercise from the lesson “Environment”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise Generalizations


Is it necessary to customize the environment if I work with the command line?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
63,FAQ: Redirection - >,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “>” exercise from the lesson “Redirection”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise >


What is another common use for > (the output redirection operation) ?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
64,FAQ: Redirection - >>,"Get Help,Git",,2,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “>>” exercise from the lesson “Redirection”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise >>


How do we benefit from using the >> operation?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I’m currently working through the Learn the Command prompt course and have a question.
cat rivers.txt & cat < rivers.txt give exactly the same output on the terminal.
What is the difference in commands and why would I use cat rivers.txt?
Thank you in advance!
"
65,FAQ: Redirection - uniq,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “uniq” exercise from the lesson “Redirection”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise uniq


We learn in this lesson that in producing the unique entries in a file, uniq will only compare lines which are adjacent and so it is best used along with sort . Why doesn’t uniq actually return unique entries or simply call sort on our behalf?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
66,FAQ: Redirection - grep II,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “grep II” exercise from the lesson “Redirection”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise grep II


What are useful arguments that we can pass to `grep`?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
67,FAQ: Redirection - Generalizations,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Generalizations” exercise from the lesson “Redirection”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise Generalizations


How can we put our knowledge of command line redirection into practice?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
68,FAQ: Redirection - Your first redirect,"Get Help,Git",,2,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Your first redirect” exercise from the lesson “Redirection”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise Your first redirect


Here we’re told that ls -l shows us the file system that we’re working with. In the first exercise, we’re also shown the filesystem containing much less information than this command shows. What is this extra information that we are seeing?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
What’s the windows CMD prompt equivalent to the cat command? When I attempt to use it on my computer it says it isn’t recognized.
"
69,FAQ: Navigation - mkdir,"Get Help,Git",,12,"

This community-built FAQ covers the “mkdir” exercise from the lesson “Navigation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Computer Science
Learn the Command Line
FAQs on the exercise mkdir


Why does this step not pass even if I’m in the right directory?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Hi! Does anybody understand from the instructions how to see the file directory using pwd after you created a new directory or file? The instructions say that after creating it you should see it using pwd but the only thing I see is the directory from before like cd /home/ccuser/workspace/blog/2014/dec - yet when I try to create the file or directory again, I get an error message that says: “file/directory already exists” so clearly it has been created. Did I miss sth?

pwd gives you the current working directory, it doesn’t show you the files or directories in the current working directory

thanks! just found out what was wrong. I needed to navigate to the media directory with ‘cd’ first in order to see what was in there and that it is there (now my mistake is obvious). I think this should be defined a bit more clearly in the instructions though. If you are new to this whole stuff it can get super confusing as you are not used to navigating in this way.

I’m still confused though. If the instructions ask for “list all files… from the current directory” I expect a command to get a list of all files. But we haven’t had this instruction yet? I can’t use pwd for this because it will just show me the current directory I am in. Not a list of files included.


the command to list files within a directory surely has been taught? Otherwise, maybe you can google? Google is you friend, using google and learning to read documentation is a good idea
maybe the exercise only validates the navigation/changing directory?

I think this part of the cmd tutorial fails to teach how to return back to 2014 and expects people to google so here’s a good site to refer to:

https://stackoverflow.com/questions/15214486/command-to-list-all-files-in-a-folder-as-well-as-sub-folders-in-windows
Otherwise, just reset the code and utilize the solution and go directly to cd 2014. Sometimes it’s not worth it to waste an hour learning what you would know just by checking the syntax 5 hours into a subject (takes 10 seconds) then.

Summary of generalizations covered


pwd  outputs the name of the current working directory.

ls  lists all files and directories in the working directory.

cd  switches you into the directory you specify.

mkdir  creates a new directory in the working directory.

touch  creates a new file inside the working directory.


You can use ls to list all files in your working directory.
pwd refers to print working directory which means it will show you in which directory you are.

Just want to say that using the command $ cd ../../2014/dec/ should be valid. I end up in the correct wd but the test says I failed and need to list the whole file name.

In the exercise typing “cd 2014/dec/” should not work and gives “no such file or directory” error, but the steps automatically checks out when I type it.

Hi. The first task of the lesson was to navigate to 2014/dec directory. At the beginning of the lesson I was at the 2015/feb directory, so by typing cd ../../2014/dec I’ve got right to the directory required. But the lesson scenario insisted that I shoud specify the full path to the file and though I was at the right directory considered my actions erroneous.

Hello @4292056471. Welcome to the forum. There are many, many alternate solutions to almost every exercise in every lesson in every course on Codecademy. Usually when the directions are specific, we have to comply in order to move on. It’s just part of the experience. Learn what you can from it, and move on. After passing a step, you can always go back, and experiment with alternate solutions. Happy coding!
"
70,FAQ: Redirection - Redirection,"Get Help,Git",,5,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Redirection” exercise from the lesson “Redirection”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise Redirection


How do we practically utilize the echo command?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I am new to coding and absolutely love it! But I am stuck.
In Learn the Command Line: Redirection or any part of section 3 for that matter, When I go to Get Help, and ask for code solution and it gives it to me, it checks the boxes but it does not show me anything on my screen, no code, just blank screen! How do I know where I went wrong if there is nothing showing?

The very first part of lesson 3 does not work. It ask the user to type, echo “hello” after the shell prompt.
I have tried typing echo hello, and echo “hello”, and neither one will allow me to go on to the next step. It prints hello on the screen as expected, but it tells me to do it again every time I do it. There’s no way to progress to the next step.
I’m using Firefox 68.0.2 on Fedora 30 Linux. I have all content blocking disabled in my browser.

I am also having the same issue… Is there a place where someone answered this question?

It’s because you are most likely typing in “hello” not “Hello”. You need to capitalize the “H” for it to work. I was getting caught up on it and that solved it for me.
"
71,FAQ: Navigation - ls,"Get Help,Git",,2,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “ls” exercise from the lesson “Navigation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Computer Science
Learn the Command Line
FAQs on the exercise ls


Why Is Command Line Navigation Useful?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I really don’t see the benefit of learning commands for a system I don’t use, and will frankly will never use. It will do nothing but confuse me. Annoyed, mostly because I’m paying quite a bit of money to now learn something I will just won’t use. Ever. How much effort would it really take for tutors to provide a short course in command line for Windows? It’s not as if there are dozens of other command consoles to provide tutelage for. Pretty disappointed. I came here to learn. How is this going to be useful for me?
"
72,FAQ: Environment - PATH,"Get Help,Git",,4,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “PATH” exercise from the lesson “Environment”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise PATH


What does the | and grep commands do?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Where are environment variables HOME, PATH etc… initially defined ?

When I add a new entry to bash_profile and source it, the new alias takes effect. However, on removing this  entry, saving it and source-ing the bash_profile again, the alias still persist. why is that ?

If you manually type in the things from your bash_profile, would you expect the alias to disappear? Probably not, because none of the commands were to remove it.
On the other hand, if you start bash and don’t define it, then it won’t be there.
"
73,FAQ: Manipulation - ls -a,"Get Help,Git",,6,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “ls -a” exercise from the lesson “Manipulation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise ls -a


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
What do the “.” and “. .” mean in the returned information from “ls -a”?

$ ls
action  comedy  drama  genres.txt
$ ls -a
. ..  .preferences  action  comedy  drama  genres.txt
$


They are directories. The single dot is the current directory, the double dot is the parent directory. The single dot prefixing the file name, preferences refers to a hidden file.

I can’t understand what it current directory and parent directory. For example what are those directories for “comedy” directory? If a ls -a shows both(parent and current) links for each file, how can genres.txt or hidden .prefferences have only one link each?

$ pwd
/home/ccuser/workspace/movies
$ ls
action  comedy  drama  genres.txt
$ ls -a
. ..  .preferences  action  comedy  drama  genres.txt
$

PWD is Present Working Directory… movies is the parent directory (the one that DOT refers to).
action comedy drama are all directories. .preferences is a hidden file in the current directory. genres.txt is a text file in the current directory.

Thank you, now it’s clear! The course encourage (or even provokes) to go faster but then…
"
74,Why Is Command Line Navigation Useful?,"Get Help,Git",,2,"
Question
What makes commands like ‘ls’ useful to a developer?
Answer
While it’s not immediately obvious why such a tool is useful, it certainly becomes clear with experience in the field! Among other things, it’s great being able to quickly manipulate files and view information about your current directory, and saves a lot of time.
Development environments typically have terminals built into them, as well, so you never have to leave your productivity zone to get the info you need, or move and create files, or run programs.
In short, the command line makes it much easier to quickly accomplish what might take a lot of time and effort to do with a graphical interface like file explorers. Also, most tools you’ll use as a developer give command line commands to install and use them, making it all the more important to know your way around the terminal.
","
"
75,In which situation would we change the HOME variable?,"Get Help,Git",,1,"
Question
In which situation would we change the HOME variable?
Answer
On a regular basis, there are no many occasions when we will find the need to change the value of $HOME, by default it’s value will be the main directory of the user created in the computer, for example, if I had a user account under ak then my home directory would be /Users/ak/, but a wild situation in which we would want to change the value of the variable might be if we are completely personalizing our machine, and getting rid of users, then if it is just us, we would want to create an origin point directory which we can then set as our home, another reason could be that by preference we would like to have a directory further in than our user one to be home, let’s say in my case I can say: /Users/ak/main/home
where main only contains the now home directory.
",
76,Is it necessary to customize the environment if I work with the command line?,"Get Help,Git",,1,"
Question
Is it necessary to customize the environment if I work with the command line?
Answer
It is not necessary to adjust anything on our computer’s environment if we want to work with the command line, or if we often use the command line in our working process, yet we will start noticing as we interact more and more with the command line that we might start needing certain shortcuts, commands that might be helpful to us but do not quite exist, or certain data easily available on variables, so at some point it will probably be unavoidable that we will want to customize certain things in our environment.
",
77,How can we put our knowledge of command line redirection into practice?,"Get Help,Git",,1,"
Question
In the lessons on command line redirection, we learned about many functions and operators to chain together to perform progressively more complex tasks. How should we go about effectively using this knowledge in our day-to-day applications?
Answer
To use an analogy, if command line functions are like LEGO pieces, then redirection operators are the various ways that you can connect the pieces. In this way, redirection is crucial to effective use of the command line but as with LEGO, the amount of freedom can be mystifying.
As a result, I may recommend gradually introducing command line use into your daily workflow to solve common problems that come up. Given that command line interfaces and utilities (i.e. functions) have been around for decades, you can be sure that if you have a problem, the command line can solve it using some combination of functions. Let’s take a simple example. Let’s say that I have written a program but now would like to make some changes to variable names. For simplicity, let’s say that I want to change every occurrence of myVar to my_var in a program called prog.c and save it to progNew.c. This can simply be done by opening our editor and running a search a place and then saving. But this can also be done without manually opening the file at all with the following
$ sed -i ""s/myVar/my_var/g"" prog.c > progNew.c

Such simple applications of the command line and redirection is an easy way to gain confidence and familiarity with its real-world applications.
Beyond this, I cannot recommend highly enough that you read the man pages (manual) for the functions when you’re looking to gain a deeper understanding of how they work. You can find this by searching ""man page for "".
",
78,FAQ: Redirection - sed,"Get Help,Git",,5,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “sed” exercise from the lesson “Redirection”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise sed


How should we use sed?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
It’s sort of a broad and subjective criticism, but I can’t say I’m a fan of the structure of this particular lesson.
The way we get instructed through an exercise and then the beginning text of the next exercise is used to explain what we were doing and why previously just felt a little obtuse to me. Going forward in this course, I’m hoping things are further reiterated or I will surely feel the need to go back and complete the lesson again.
Just my two cents, and thought the final exercise would be the most relevant place to put the comment that I could find.
Having been jumping around different courses and paths based on recommendations, these lessons stood out, and at least for me personally were not nearly as effective as others I’ve undertaken to this point.

$ sed ‘s/snow/rain/g’ forests.txt
The Amazon rainforest
The Congo rainforest
Valdivian Temperate rainforest
Daintree rainforest
Southeast Asian rainforest rainforest
Tongrass National forest
Sinharaja Forest Reserve
Pacific Temperate rainforest rainforest
$ sed ‘s/rain/snow/’ forests.txt
The Amazon snowforest
The Congo snowforest
Valdivian Temperate snowforest
Daintree snowforest
Southeast Asian snowforest snowforest
Tongrass National forest
Sinharaja Forest Reserve
Pacific Temperate snowforest snowforest
Why does not using g here still result in all instances in each line being replaced?  I thought g replaced all instances while not using g replaced only the first instance in each line.


all instances

You could say that if your input had zero instances, similarly, you don’t have enough instances per line that there is a difference.

@ charlief0xxtrot: because sed isn’t actually permanently changing the content of your file in this instance. After the initial output, the file remains untouched. To modify the behavior of sed to actually change what you edit, you’d add the option “-i”.
"
79,FAQ: Navigation - Generalizations,"Get Help,Git",,13,"

This community-built FAQ covers the “Generalizations” exercise from the lesson “Navigation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Computer Science
Learn the Command Line
FAQs on the exercise Generalizations


What should I learn after this basic command line introduction?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I’m having trouble writing the command that will allow me to navigate through directories to 2014/dec/ in the second section first lesson titled “Navigation” I’ve tried cd 2014/dec/ and cd … 2014/dec/. What would the correct command be to navigate to the directory? Thank you for the help.

At the command prompt, type,
pwd
The path should include,
/home/ccuser/workspace/blog

If we list the contents of the blog directory,
ls

2014 2015 hardware.txt

Two of those entries are directories, 2014 and 2015. Which one are you inside of?

What is the difference between a “file” and a “directory.”

A file is a singular object, usually text, but it could also be media or data. A directory is a branch on a tree containing multiple files and/or other directories.

This happened to me yesterday as well, I found that I was in 2015 directory and was trying to use
cd 2014/dec
The problem with that is that 2014 directory isn’t a child directory of 2015, which means we need to go one level up using:
cd ..
Always use ‘pwd’ to know where you are. And take a look at the file tree structure to see where you are and where you need to go:

What is the difference of the mkdir command and the touch command




 ganoes13:

difference of the mkdir command and the touch command


mkdir creates a new directory folder.
touch creates a new empty file.
Quite a lot of difference when we think about it.

What is the command to delete a directory folder if I accidentally created the wrong one?

Assuming the directory is still emty, rmdir will work.

Thanks, @mtf !
What if the directory is not empty? Should we delete the files first? How to do that in CLI?

To remove files use rm.
$ rm filename

If there are multiple files, then separate the filenames with a space.
$ rm file1 file2 file3

If files have the same extension you can use a wildcard.
$ rm *.txt

Thank you, @mtf! I’ll try these commands.
"
80,FAQ: Environment - Environment,"Get Help,Git",,5,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Environment” exercise from the lesson “Environment”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn the Command Line
FAQs on the exercise Environment


Why would I want to use nano?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
If I want to update a word document from the command line, how can I do it?
I get only hieroglyphics.

A Word document is a bit much to be editing from the command line. If we were to access the wrapping XML document using plain text you could feasibly edit the document content, but who would ever try to do that? And how would we access the wrapper, to begin with?
Then again, who knows? If we have a Word document, then it follows we have Word on our machine. .docx opens in Word on a single click.

Alright, and how about a PDF document?, I mean, it would be easier to just open the terminal and modify it instead of opening word, wait for it to load, open the document, modify it and save it again.

Those two mediums are heavily proprietary. MS with its XML wrapper, PDF with its POSTSCRIPT wrapper. They are recognized document formats because of all they have invested in making theirs the de facto in each respect. The least we can do is use their software to manipulate the documents.
"
81,FAQ: Navigation - touch,"Get Help,Git",,6,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “touch” exercise from the lesson “Navigation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Computer Science
Learn the Command Line
FAQs on the exercise touch


How can I use these commands on a Windows computer?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Hello, I have Windows 10 and I’m trying to use Windows PowerShell for the navigation requested in the course. Everything was working up until the Touch command.
So i was wondering, is PowerShell efficient for using the tools in this course? Or is there a better program i should use?

“touch” does not seem intuitive to me as a command for making a new file.  How did it come about?

Hi there. What is the difference between mkdir and touch?

Hi, Welcome to the forums 
touch is used to create plain files and  mkdir  to create directories.

What is the purpose of argument? I can’t understand the background of it or what is the function of the word. Thanks
"
